"SiparisDetayID","SiparisID","UrunID","Adet","Fiyat"
"5828","49","60","3","3416.82"
"5829","240","210","2","8990.96"
"5830","130","35","5","5520.54"
"5831","131","219","1","6500.52"
"5832","100","215","1","935.63"
"5833","60","79","1","4323.09"
"5834","219","214","5","7410.31"
"5835","205","53","4","9534.79"
"5836","247","79","3","9602.36"
"5837","154","152","4","8322.54"
"5838","161","197","1","5048.9"
"5839","55","50","4","2495.79"
"5840","4","229","4","2593.27"
"5841","168","122","2","6807.95"
"5842","99","222","1","2357.34"
"5843","97","188","2","716.9"
"5844","197","91","1","9635.82"
"5845","202","143","5","8705.35"
"5846","130","92","4","2900.7"
"5847","157","51","4","4784.01"
"5848","197","109","2","1691.18"
"5849","89","137","4","610.54"
"5850","59","63","5","6640.52"
"5851","68","209","5","9870.59"
"5852","109","118","2","7413.4"
"5853","92","15","5","1308.45"
"5854","184","76","3","7413.4"
"5855","205","144","5","2184.02"
"5856","167","231","1","7762.99"
"5857","2","51","4","2554.45"
"5858","55","219","3","6258.58"
"5859","13","66","4","1045.58"
"5860","236","95","3","8820.17"
"5861","180","175","2","9789.95"
"5862","167","65","1","4980.31"
"5863","249","26","2","5674.3"
"5864","82","41","1","5198.87"
"5865","221","179","2","4046.54"
"5866","137","6","4","741.97"
"5867","199","114","3","3760.41"
"5868","147","168","2","3517.4"
"5869","224","210","1","3416.82"
"5870","16","57","3","6312.49"
"5871","3","239","4","1284.05"
"5872","207","165","5","243.65"
"5873","16","59","2","5520.54"
"5874","243","124","3","9789.95"
"5875","18","154","4","623.12"
"5876","227","141","3","7318.35"
"5877","60","108","3","8015.49"
"5878","225","131","1","3760.41"
"5879","27","22","4","9959.74"
"5880","12","173","3","7063.11"
"5881","224","27","3","5976.58"
"5882","187","183","5","8322.54"
"5883","15","193","5","5976.58"
"5884","107","98","3","8898.02"
"5885","213","162","3","6098.94"
"5886","250","11","1","390.21"
"5887","222","93","1","7607.42"
"5888","220","143","1","4691.98"
"5889","126","243","2","5267.8"
"5890","157","86","3","741.97"
"5891","37","32","5","2118.94"
"5892","99","184","4","5121.04"
"5893","92","159","4","6597.24"
"5894","197","172","5","1930.01"
"5895","145","202","3","4139.24"
"5896","153","188","4","2648.53"
"5897","202","219","5","4784.01"
"5898","179","26","1","5570.55"
"5899","176","194","2","5537.03"
"5900","17","140","1","3946.18"
"5901","234","176","1","6378.49"
"5902","239","246","1","1412.28"
"5903","162","231","1","5421.73"
"5904","29","91","3","8322.54"
"5905","100","150","5","716.9"
"5906","130","98","1","850.62"
"5907","91","102","5","6597.24"
"5908","78","59","1","5717.45"
"5909","48","220","2","4999.8"
"5910","36","69","1","7377.15"
"5911","237","158","4","3612.93"
"5912","146","225","2","2118.94"
"5913","239","185","4","3416.82"
"5914","177","199","4","3369.31"
"5915","88","21","4","802.74"
"5916","41","54","3","8773.08"
"5917","122","238","1","2030.08"
"5918","125","232","4","6792.45"
"5919","197","11","4","3056.89"
"5920","218","84","4","7607.42"
"5921","163","83","5","487.71"
"5922","134","175","5","6636.82"
"5923","176","173","1","4323.09"
"5924","141","170","2","1308.45"
"5925","18","225","5","8064.65"
"5926","244","160","2","7861.64"
"5927","93","161","4","1058.54"
"5928","91","24","5","4225.21"
"5929","107","158","1","551.18"
"5930","75","52","3","3946.18"
"5931","250","232","4","9373.55"
"5932","147","129","3","7531.84"
"5933","41","249","1","8820.17"
"5934","214","190","4","4323.09"
"5935","156","53","2","6807.95"
"5936","221","88","1","4853.26"
"5937","85","82","1","2184.02"
"5938","3","158","1","6378.49"
"5939","17","105","1","6636.82"
"5940","100","178","5","1930.01"
"5941","183","2","3","3369.31"
"5942","135","10","4","5310.01"
"5943","129","23","3","8032.75"
"5944","106","69","5","3600.83"
"5945","8","125","4","7290.83"
"5946","159","146","3","623.12"
"5947","74","122","1","1002.48"
"5948","53","18","3","3370.73"
"5949","102","33","1","7585.56"
"5950","220","10","1","4140.82"
"5951","10","68","5","2750.84"
"5952","228","223","5","2750.84"
"5953","89","223","2","2219.46"
"5954","88","229","2","5421.73"
"5955","69","9","1","2366.68"
"5956","221","157","4","6807.95"
"5957","170","33","5","8780.7"
"5958","116","241","2","1002.48"
"5959","29","178","5","1930.01"
"5960","154","69","2","1260.87"
"5961","89","18","4","9274.31"
"5962","160","60","1","6807.95"
"5963","110","143","2","7213.8"
"5964","156","64","5","8274.0"
"5965","120","111","1","1376.32"
"5966","49","162","5","7686.94"
"5967","212","159","1","7531.84"
"5968","228","230","4","9877.34"
"5969","152","14","5","3714.93"
"5970","19","207","5","6836.41"
"5971","39","59","5","1603.85"
"5972","198","209","5","3517.4"
"5973","57","58","4","6500.52"
"5974","217","92","1","5938.5"
"5975","176","242","4","6409.57"
"5976","85","229","1","390.21"
"5977","169","12","3","7607.42"
"5978","71","38","2","1958.48"
"5979","205","212","4","3350.47"
"5980","221","74","5","4124.18"
"5981","100","92","1","4103.75"
"5982","118","139","3","3600.83"
"5983","130","151","1","9246.01"
"5984","68","28","5","9373.55"
"5985","207","80","3","9246.01"
"5986","133","150","5","2393.69"
"5987","205","83","5","9246.01"
"5988","129","210","3","4195.2"
"5989","139","137","2","7590.72"
"5990","223","45","4","1619.74"
"5991","53","250","2","2408.33"
"5992","8","243","2","6992.92"
"5993","44","27","1","1832.16"
"5994","201","30","2","1080.52"
"5995","44","199","3","3522.91"
"5996","86","202","1","7762.99"
"5997","45","155","3","5376.0"
"5998","36","46","2","3317.09"
"5999","89","156","5","7293.66"
"6000","238","25","2","3861.99"
"6001","249","39","1","4759.83"
"6002","42","74","1","9877.34"
"6003","64","100","1","8383.47"
"6004","172","81","1","6500.52"
"6005","63","49","3","9534.79"
"6006","4","102","5","4150.65"
"6007","8","102","5","3321.93"
"6008","29","105","3","9655.56"
"6009","207","211","2","6792.45"
"6010","205","115","3","2233.44"
"6011","244","55","5","1603.85"
"6012","141","222","5","6110.45"
"6013","246","211","1","4005.32"
"6014","173","34","3","1619.74"
"6015","24","200","2","1964.67"
"6016","149","149","5","4005.32"
"6017","6","228","4","332.23"
"6018","160","139","3","623.12"
"6019","205","214","2","4168.47"
"6020","141","43","2","4759.83"
"6021","84","88","1","6268.58"
"6022","64","148","2","610.54"
"6023","115","116","4","8064.65"
"6024","113","38","3","6992.92"
"6025","84","115","5","1868.25"
"6026","84","196","1","9737.03"
"6027","71","71","2","1944.53"
"6028","224","18","5","2554.45"
"6029","55","189","3","610.54"
"6030","146","248","1","4139.24"
"6031","197","4","3","3760.41"
"6032","139","128","4","6636.82"
"6033","242","9","1","2900.7"
"6034","245","232","5","1284.05"
"6035","14","42","2","1832.16"
"6036","232","238","5","2750.84"
"6037","239","219","5","5537.03"
"6038","186","28","1","3787.61"
"6039","200","69","3","2366.68"
"6040","166","30","3","2651.16"
"6041","198","74","3","2030.08"
"6042","123","191","3","6992.92"
"6043","138","208","3","5938.5"
"6044","60","132","4","4168.47"
"6045","238","89","1","7531.84"
"6046","122","244","1","9215.84"
"6047","71","22","2","5938.5"
"6048","45","27","2","2554.45"
"6049","215","132","3","5376.0"
"6050","236","238","3","8705.35"
"6051","50","125","3","6992.92"
"6052","193","221","1","4046.54"
"6053","174","165","1","4078.4"
"6054","219","181","5","4991.36"
"6055","68","218","1","2648.53"
"6056","150","2","4","1412.28"
"6057","245","183","2","3370.73"
"6058","147","48","3","1045.58"
"6059","199","166","5","1564.64"
"6060","230","198","2","3946.18"
"6061","179","166","3","4140.82"
"6062","150","60","4","9314.48"
"6063","91","110","2","9602.36"
"6064","238","233","5","3714.93"
"6065","107","138","1","767.03"
"6066","233","147","1","8773.08"
"6067","57","197","5","8927.21"
"6068","231","189","3","332.23"
"6069","65","219","1","741.97"
"6070","204","61","5","923.24"
"6071","80","116","3","2366.68"
"6072","203","130","3","6395.44"
"6073","102","89","4","6636.82"
"6074","33","32","2","1620.81"
"6075","70","167","2","860.86"
"6076","136","181","3","3760.41"
"6077","166","14","1","5674.3"
"6078","186","48","2","8279.73"
"6079","10","211","2","2108.39"
"6080","64","126","3","8820.17"
"6081","226","47","1","3000.73"
"6082","38","86","4","1376.32"
"6083","127","208","2","2877.0"
"6084","47","1","4","1564.64"
"6085","92","103","5","7585.56"
"6086","150","173","1","2066.48"
"6087","29","223","1","7290.83"
"6088","105","59","1","6409.57"
"6089","238","148","2","4225.21"
"6090","37","106","5","752.59"
"6091","139","163","3","8276.27"
"6092","119","1","4","9655.56"
"6093","139","113","3","4078.4"
"6094","173","49","4","8032.75"
"6095","104","32","2","1412.28"
"6096","159","243","2","5674.3"
"6097","201","170","5","2731.93"
"6098","116","98","1","3760.41"
"6099","80","160","4","3861.99"
"6100","97","6","5","7413.4"
"6101","84","243","3","5968.04"
"6102","72","193","1","610.54"
"6103","75","224","2","9281.77"
"6104","223","15","5","7116.97"
"6105","101","16","3","3000.73"
"6106","151","154","3","2593.27"
"6107","117","116","3","9737.03"
"6108","141","150","5","1868.25"
"6109","37","27","3","7762.99"
"6110","135","234","5","9951.53"
"6111","193","58","1","2219.46"
"6112","243","240","5","6345.23"
"6113","155","188","1","8192.89"
"6114","171","149","4","1412.28"
"6115","58","128","2","8015.49"
"6116","146","249","4","1376.32"
"6117","89","96","5","2366.68"
"6118","81","128","5","5876.74"
"6119","54","199","3","3493.51"
"6120","5","197","5","817.19"
"6121","243","106","5","1868.25"
"6122","25","169","1","4991.36"
"6123","165","45","4","3612.93"
"6124","117","188","2","4140.82"
"6125","55","248","2","767.03"
"6126","246","175","3","8820.17"
"6127","12","186","3","9850.45"
"6128","220","244","5","1284.05"
"6129","238","67","5","3946.18"
"6130","210","185","4","2917.15"
"6131","52","58","3","8969.4"
"6132","79","114","4","1964.67"
"6133","156","243","4","1564.64"
"6134","249","45","1","3369.31"
"6135","59","103","3","3056.89"
"6136","31","42","2","8705.35"
"6137","87","42","1","2108.39"
"6138","225","179","5","8705.35"
"6139","213","78","3","6098.94"
"6140","116","139","5","4551.09"
"6141","186","231","2","2593.27"
"6142","57","47","2","3946.18"
"6143","54","223","3","2980.08"
"6144","64","118","1","9877.34"
"6145","131","5","2","9246.01"
"6146","183","184","3","3369.31"
"6147","185","56","5","540.54"
"6148","123","86","4","6531.36"
"6149","54","116","3","8773.08"
"6150","179","4","4","4332.0"
"6151","47","58","1","2554.45"
"6152","98","3","2","9333.48"
"6153","59","172","3","2495.79"
"6154","199","210","3","4195.2"
"6155","58","178","4","3369.31"
"6156","29","72","1","5694.03"
"6157","127","166","1","9789.95"
"6158","63","71","2","1564.64"
"6159","170","123","2","8714.13"
"6160","3","241","4","5421.73"
"6161","175","97","1","2648.53"
"6162","52","222","3","4323.09"
"6163","19","61","1","2705.63"
"6164","194","31","2","487.71"
"6165","221","89","1","9959.74"
"6166","27","151","4","5649.6"
"6167","38","186","1","1376.32"
"6168","33","133","1","1564.64"
"6169","129","61","4","6209.07"
"6170","198","86","1","9215.84"
"6171","219","55","4","2339.73"
"6172","3","83","4","8752.32"
"6173","116","179","4","802.74"
"6174","156","75","3","6191.38"
"6175","78","113","5","9235.12"
"6176","6","139","5","3612.93"
"6177","7","61","4","2651.16"
"6178","198","50","2","4759.83"
"6179","196","106","4","8841.16"
"6180","151","76","3","2219.46"
"6181","219","105","5","6597.24"
"6182","108","148","5","5376.0"
"6183","141","173","4","9333.48"
"6184","6","123","3","9333.48"
"6185","191","64","4","8705.35"
"6186","220","65","4","2108.39"
"6187","226","239","3","4005.32"
"6188","133","115","5","802.74"
"6189","45","101","4","7704.65"
"6190","155","70","2","9281.77"
"6191","17","38","3","1552.44"
"6192","74","160","1","8841.16"
"6193","231","229","5","3612.93"
"6194","249","13","3","5998.88"
"6195","171","146","5","5875.8"
"6196","31","172","2","923.24"
"6197","28","154","1","5198.87"
"6198","137","92","5","8841.16"
"6199","166","71","2","4140.82"
"6200","18","174","2","4139.24"
"6201","71","191","1","7686.94"
"6202","187","4","1","1944.53"
"6203","131","230","2","4944.56"
"6204","76","92","5","6640.52"
"6205","82","219","2","1284.05"
"6206","208","227","5","1552.44"
"6207","228","41","3","4021.52"
"6208","153","63","2","935.63"
"6209","240","100","5","540.54"
"6210","52","160","2","8015.49"
"6211","150","97","3","9246.01"
"6212","141","54","2","6531.36"
"6213","208","43","5","8990.96"
"6214","219","144","5","3359.43"
"6215","22","183","5","4139.24"
"6216","28","181","2","7686.94"
"6217","56","224","4","2184.02"
"6218","82","85","1","8192.89"
"6219","146","93","3","7686.94"
"6220","120","79","1","9215.84"
"6221","219","248","1","8032.75"
"6222","44","224","1","2980.08"
"6223","79","46","3","6640.52"
"6224","72","29","4","8322.54"
"6225","8","139","5","850.62"
"6226","160","213","2","1240.46"
"6227","244","78","5","3787.61"
"6228","119","177","1","8990.96"
"6229","38","48","4","2273.83"
"6230","137","236","2","2928.38"
"6231","219","73","3","3416.82"
"6232","140","223","2","3946.18"
"6233","233","212","3","2900.7"
"6234","163","212","5","6098.94"
"6235","250","229","4","2108.39"
"6236","26","136","4","5187.51"
"6237","218","117","3","8322.54"
"6238","148","19","5","117.19"
"6239","224","85","1","8752.32"
"6240","144","108","2","4225.21"
"6241","65","168","5","7573.36"
"6242","225","42","4","8990.96"
"6243","62","235","5","5998.88"
"6244","52","39","5","4124.18"
"6245","216","2","2","2108.39"
"6246","205","134","2","6073.61"
"6247","172","179","3","5976.58"
"6248","14","221","2","4150.65"
"6249","123","200","1","1045.58"
"6250","39","156","5","5694.03"
"6251","134","135","5","5121.04"
"6252","75","32","1","6378.49"
"6253","38","234","4","7413.4"
"6254","242","231","3","117.19"
"6255","98","174","3","4046.54"
"6256","193","200","3","6902.07"
"6257","115","249","5","4784.01"
"6258","135","224","1","9877.34"
"6259","180","125","4","6500.52"
"6260","14","70","3","5717.45"
"6261","156","19","4","9737.03"
"6262","124","6","3","3861.99"
"6263","24","145","4","1308.45"
"6264","140","54","3","6209.07"
"6265","243","3","2","1240.46"
"6266","105","195","3","8990.96"
"6267","184","238","4","6807.95"
"6268","4","100","4","5938.5"
"6269","16","9","4","2273.83"
"6270","48","46","5","4381.29"
"6271","235","205","2","7573.36"
"6272","141","36","4","8274.0"
"6273","198","213","2","4078.4"
"6274","148","222","5","2030.08"
"6275","131","59","5","1806.01"
"6276","188","220","5","4103.75"
"6277","99","40","4","6836.41"
"6278","88","202","2","1260.87"
"6279","52","185","3","1260.87"
"6280","43","144","1","6531.36"
"6281","240","157","2","2731.93"
"6282","105","49","1","8990.96"
"6283","147","36","3","8841.16"
"6284","145","236","2","9246.01"
"6285","101","168","1","9635.82"
"6286","199","141","1","4999.8"
"6287","128","106","4","2363.48"
"6288","156","190","5","9850.45"
"6289","33","157","1","4991.36"
"6290","75","206","4","7704.65"
"6291","36","24","1","4103.75"
"6292","183","241","3","7585.56"
"6293","243","183","1","4691.98"
"6294","192","39","3","6409.57"
"6295","147","106","2","860.86"
"6296","217","153","1","8714.13"
"6297","48","43","1","2339.73"
"6298","204","215","1","6643.91"
"6299","103","131","5","2495.79"
"6300","89","18","2","117.19"
"6301","37","172","3","5882.15"
"6302","78","84","2","4139.24"
"6303","102","2","3","4323.09"
"6304","63","141","5","5876.74"
"6305","226","196","2","2030.08"
"6306","123","147","4","243.65"
"6307","107","165","2","3517.4"
"6308","60","205","2","8752.32"
"6309","156","124","4","5198.87"
"6310","23","225","3","5875.8"
"6311","192","179","4","3210.55"
"6312","234","60","4","8841.16"
"6313","214","115","4","9101.74"
"6314","173","171","3","1964.67"
"6315","33","70","2","9850.45"
"6316","184","95","4","8841.16"
"6317","230","206","1","7607.42"
"6318","168","188","2","1376.32"
"6319","52","195","2","5882.15"
"6320","89","230","1","9635.82"
"6321","127","102","1","1260.87"
"6322","66","183","4","117.19"
"6323","40","166","4","4323.09"
"6324","107","58","3","5875.8"
"6325","113","163","3","8028.36"
"6326","11","2","3","2928.38"
"6327","72","199","1","1832.16"
"6328","197","1","3","9215.84"
"6329","71","223","1","788.45"
"6330","222","74","5","4021.52"
"6331","184","51","1","9951.53"
"6332","12","17","4","1260.87"
"6333","214","138","5","4168.47"
"6334","246","65","1","3600.83"
"6335","230","142","2","1619.74"
"6336","63","130","2","7293.66"
"6337","20","69","2","4603.14"
"6338","52","62","2","2928.38"
"6339","107","103","3","7678.67"
"6340","236","194","4","1376.32"
"6341","164","149","3","9789.95"
"6342","163","47","1","2408.33"
"6343","235","175","3","860.86"
"6344","115","148","3","5649.6"
"6345","126","142","4","7290.83"
"6346","175","193","5","9246.01"
"6347","107","134","4","3493.51"
"6348","4","250","3","6597.24"
"6349","238","170","3","2357.34"
"6350","81","193","1","2980.08"
"6351","70","128","3","6098.94"
"6352","101","250","1","2877.0"
"6353","82","241","4","3359.43"
"6354","87","27","4","8714.13"
"6355","75","8","3","802.74"
"6356","20","169","5","1308.45"
"6357","29","247","1","9534.79"
"6358","136","139","5","2651.16"
